legend_id,source_id,name,strat_name,age,dec,comments,lith_class 
34699,22,Chattanooga Shale,Chattanooga Shale,Devonian,"Shale, dark-gray, thinly laminated.  The lower 10 feet of unit contains discontinuous lenses 1/4 to 6 inches thick of light-gray medium-grained sandstone.  Marcasite occurs as nodules and as discontinuous laminae parallel to the laminations in the shale; locally a few aggregates of cubic pyrite are disseminated throughout unit, and freshly crushed shale has a fetid odor.  In fresh exposures the shale breaks along laminations into regular flaggy fragments 1/16 to 112 inch in thickness and on weathered surfaces it is exposed as a mass of papery fissile fragments less than 1/16 of an inch thick.  The shale is sparingly fossiliferous and contains a few impressions of worm trails and sporadic concentrations of small linguloidal brachiopods at some horizons.  The Chattanooga shale is not deeply weathered and crops out in numerous exposures in stream channels and along steep valley slopes, though locally it is deeply weathered on gentler slopes to a reddish-yellow soil that completely mantles its exposures.",Dc; Austin Quadrangle (GQ-173) | http://kgs.uky.edu/kgsweb/PubsSearching/MoreInfo.asp?titleInput=530 | Map description and column: http://kgs.uky.edu/kgsmap/kgsgeoserver/geolDescID.asp?idType=pointID&fmcode=341CHAT&gq_num=173&map_level=24K,{sedimentary}
34735,22,Chattanooga Shale,Chattanooga Shale,Middle Devonian | Upper Devonian,"Shale, dark-gray to black, fissile, bituminous.  In fresh exposures the shale breaks into thin angular slabs about 1/2 inch thick.  Where weathered, the shale disintegrates into paper thin sheets. Marcasite forms nodules and thin lenses along the bedding planes; pyrite appears as isolated cubes and small aggregates.  When broken shale has a petroliferous odor.  Where covered by Fort Payne, the Chattanooga forms steep slopes; elsewhere it weathers to gentle slopes covered by a veneer of gray shale fragments.",Dc; Tompkinsville Quadrangle (GQ-937) | http://kgs.uky.edu/kgsweb/PubsSearching/MoreInfo.asp?titleInput=915 | Map description and column: http://kgs.uky.edu/kgsmap/kgsgeoserver/geolDescID.asp?idType=pointID&fmcode=341CHAT&gq_num=937&map_level=24K,{sedimentary}
34736,22,Chattanooga Shale,Chattanooga Shale,Middle Devonian | Upper Devonian,"Shale, dark-gray to grayish-black and black, powders brown, weathers silvery-gray and brown, carbonaceous, thinly laminated; blocky, becomes fissile on weathering.  Upper 2 to 4 feet contain scattered phosphate nodules.  Pyrite and marcasite laminae and pods common.  Small brachiopods, fish scales and teeth, and conodonts are abundant to scarce.  Thin sandstone pods and lenses 1 to 5 inches thick common at base.  Basal contact unconformable; generally well exposed or closely located.",Dc; Celina Quadrangle (GQ-966) | http://kgs.uky.edu/kgsweb/PubsSearching/MoreInfo.asp?titleInput=929 | Map description and column: http://kgs.uky.edu/kgsmap/kgsgeoserver/geolDescID.asp?idType=pointID&fmcode=341CHAT&gq_num=966&map_level=24K,{sedimentary}
34734,22,Chattanooga Shale,Chattanooga Shale,Middle Devonian | Upper Devonian,"Shale, dark-grayish- black to brownish-black, carbonaceous, thin-bedded, dense, fissile.  Upper few feet contains scattered phosphate nodules.  Pyrite and marcasite are abundant and weathered surfaces are commonly stained with iron oxide.  Fossils include small brachiopods, fish scales and teeth, and conodonts.  Base commonly slightly irregular, and basal few inches of shale contains some sand grains and small pebbles.",Dc; Frogue Quadrangle (GQ-675) | http://kgs.uky.edu/kgsweb/PubsSearching/MoreInfo.asp?titleInput=801 | Map description and column: http://kgs.uky.edu/kgsmap/kgsgeoserver/geolDescID.asp?idType=pointID&fmcode=341CHAT&gq_num=675&map_level=24K,{sedimentary}
34727,22,Chattanooga Shale,Chattanooga Shale,Middle Devonian | Upper Devonian,"Shale, carbonaceous, dark-brownish-black to dark-grayish-black; upper few feet contains rare to abundant grayish-brown to black phosphatic nodules, many of which grew around reed stems, linguloid brachiopod shells, or other organic remains; contains thin seams of pyrite and marcasite along or on bedding planes,Very thinly laminated, weathers to olive-gray flakes; some weathered surfaces coated with brightly colored ochers, iron-bearing sulfates, and alums; rock may ooze or give off odor of petroliferous fluids.  Shale rests on unconformity which is indistinct except at two localities in southern part of quadrangle. At these places, the unconformity is marked by a conglomerate which is composed largely of angular and subangular dolomite pebbles and which at one locality also contains small flakes and galls of black shale.  Conglomerate is less than one foot thick.",Dc; Creelsboro Quadrangle (GQ-204) | http://kgs.uky.edu/kgsweb/PubsSearching/MoreInfo.asp?titleInput=553 | Map description and column: http://kgs.uky.edu/kgsmap/kgsgeoserver/geolDescID.asp?idType=pointID&fmcode=341CHAT&gq_num=204&map_level=24K,{sedimentary}
34725,22,Chattanooga Shale,Chattanooga Shale,Middle Devonian | Upper Devonian,"Shale, brownish-black to black: where scratched powder is dark brown, whereas powder of shale in other formations is gray; cleaves into tough slaty slabs.  Upper few feet contains round brownish black or black phosphatic nodules; pyrite and marcasite abundant throughout; southwestern part of quadrangle contains bed 2 inches thick of dark gray, fine- to medium-grained quartzose sandstone.",Dc; Blacks Ferry Quadrangle (GQ-803) | http://kgs.uky.edu/kgsweb/PubsSearching/MoreInfo.asp?titleInput=859 | Map description and column: http://kgs.uky.edu/kgsmap/kgsgeoserver/geolDescID.asp?idType=pointID&fmcode=341CHAT&gq_num=803&map_level=24K,{sedimentary}
34729,22,Chattanooga Shale,Chattanooga Shale,Middle Devonian | Upper Devonian,"Shale, dark-brownish-black to dark-grayish-black, carbonaceous, thin to thick-bedded, becomes fissile on weathering.  Upper 2 to 4 feet contains scattered to abundant phosphate nodules which extend into lower few inches of overlying formation where green clay shale is present in lower part of the Fort Payne.  Pyrite and marcasite seams and pods are common.  Fossils, including small brachiopods, fish scales and teeth, and conodonts, are abundant to scarce.  Lenses of sandstone and conglomerate 1 to 6 inches thick occur at base of formation in widely scattered localities.",Dc; Cumberland City Quadrangle (GQ-475) | http://kgs.uky.edu/kgsweb/PubsSearching/MoreInfo.asp?titleInput=707 | Map description and column: http://kgs.uky.edu/kgsmap/kgsgeoserver/geolDescID.asp?idType=pointID&fmcode=341CHAT&gq_num=475&map_level=24K,{sedimentary}
34738,22,Chattanooga Shale,Chattanooga Shale,Middle Devonian | Upper Devonian,"Shale, grayish-black, carbonaceous; weathers to irregular shaped paper-thin plates averaging 1 inch in diameter; pyrite occurs throughout as isolated cubic crystals or irregular pod-like masses which may contain marcasite; linguloid brachiopods common in lower few feet; small isolated phosphatic nodules in upper part.",Dc; Sulphur Lick Quadrangle (GQ-323) | http://kgs.uky.edu/kgsweb/PubsSearching/MoreInfo.asp?titleInput=636 | Map description and column: http://kgs.uky.edu/kgsmap/kgsgeoserver/geolDescID.asp?idType=pointID&fmcode=341CHAT&gq_num=323&map_level=24K,{sedimentary}
79954,133,Ironbound Mountain Formation,Ironbound Mountain Formation,Early Devonian,"Medium-dark-gray to grayish-black lustrous slate, phyllite, and schist containing sparse to moderately abundant 1-mm to- 5-cm-thick beds of light-gray, fine-grained metasandstone and metasiltstone, commonly pyritiferous and calcareous.  Some graded beds.  Gradational contact with Dco above and Dir below.  Interpreted to be correlative with the Meetinghouse Slate Member of the Gile Mountain Formation.  Part of the Connecticut Valley Trough.","Original map source: Ratcliffe, N.M., Stanley, R.S., Gale., M.H., Thompson, P.J., and Walsh, G.J., 2011, Bedrock geologic map of Vermont: U.S. Geological Survey Scientific Investigations Map 3184, 3 sheets, scale 1:100,000.",{metamorphic}
34724,22,Chattanooga Shale,Chattanooga Shale,Middle Devonian | Upper Devonian,"Shale, black, thinly laminated, slightly petroliferous; contains pyrite and marcasite disseminated along some laminations; weathers first to dark-gray fissile shale, then to brownish-yellow soil.  Major unconformity at base.  Formation generally 30 to 40 feet thick, but in upper part of Franklin Branch is only 4 feet thick.  This thinning in Franklin Branch, coupled with structure, accounts for the small closed 680-foot contour at that locality.",Dc; Waterview Quadrangle (GQ-286) | http://kgs.uky.edu/kgsweb/PubsSearching/MoreInfo.asp?titleInput=605 | Map description and column: http://kgs.uky.edu/kgsmap/kgsgeoserver/geolDescID.asp?idType=pointID&fmcode=341CHAT&gq_num=286&map_level=24K,{sedimentary}
34733,22,Chattanooga Shale,Chattanooga Shale,Middle Devonian | Upper Devonian,"Shale, dark-gray, banded with very dark gray and medium-gray laminae 0.1 to 1 mm thick; consists of clay, carbonaceous material, fine granules of partially oxidized iron sulfide (marcasite and pyrite); freshly broken shale has strong fetid odor.  Unweathered shale breaks along bedding planes into plates ranging in thickness from 1/16 to 1/2 inch; unit weathers to fissile plates less than 1/16 inch in thickness.  Marcasite commonly occurs in laminae 3 mm or less in thickness; sparse cubes of pyrite are disseminated throughout unit.  Fossils are sparse; a few linguloid brachiopods and worm trails are present locally.  Base not exposed.",Dc; Tracy Quadrangle (GQ-217) | http://kgs.uky.edu/kgsweb/PubsSearching/MoreInfo.asp?titleInput=557 | Map description and column: http://kgs.uky.edu/kgsmap/kgsgeoserver/geolDescID.asp?idType=pointID&fmcode=341CHAT&gq_num=217&map_level=24K,{sedimentary}
34728,22,Chattanooga Shale,Chattanooga Shale,Middle Devonian | Upper Devonian,"Shale, dark-brownish-black to dark-grayish black, carbonaceous, thinly laminated; becomes fissile on weathering.  Upper 2 to 4 feet contains sparse to abundant phosphate nodules.  Pyrite and marcasite laminae and pods are common.  Small brachiopods, fish scales and teeth, and conodonts are abundant to scarce.  Lenses of sandstone and conglomerate 1 to 6 inches thick common at base of formation.  Basal contact unconformable.",Dc; Dubre Quadrangle (GQ-676) | http://kgs.uky.edu/kgsweb/PubsSearching/MoreInfo.asp?titleInput=802 | Map description and column: http://kgs.uky.edu/kgsmap/kgsgeoserver/geolDescID.asp?idType=pointID&fmcode=341CHAT&gq_num=676&map_level=24K,{sedimentary}
34730,22,Chattanooga Shale,Chattanooga Shale,Middle Devonian | Upper Devonian,"Shale, dark-brownish-black to dark-grayish-black, carbonaceous, thin- to thick-bedded, dense, fissile.  Upper few feet contains scattered to abundant phosphate nodules, pyrite and marcasite seams and blebs, and an assemblage of small fossils.  Fossils include small brachiopods, fish scales and teeth, and conodonts.  Upper few feet of formation is exposed at one outcrop in lower part of Clear Fork Creek in southeastern part of quadrangle and along the shore of Lake Cumberland during periods when lake level is below normal.",Dc; Russell Springs Quadrangle (GQ-383) | http://kgs.uky.edu/kgsweb/PubsSearching/MoreInfo.asp?titleInput=667 | Map description and column: http://kgs.uky.edu/kgsmap/kgsgeoserver/geolDescID.asp?idType=pointID&fmcode=341CHAT&gq_num=383&map_level=24K,{sedimentary}
